text,sentiment,label_raw
بسمة أمل - خلى خيرك لكل الناس --------------------------------------------- يروي لي أسامه و هو شاب سوري,positive,POS
"""_: #معرض_الكتاب كتاب : المشوق إلى القراءة وطلب العلم لـ الشيخ _ """,positive,POS
شبح اضطرابات عشية التصديق على عشرات الإعدامات | الأخبار #مصر #القاهرة #محمد…,positive,POS
دعلاء الأسواني: لماذا يتحرش المصريون بالنساء ؟! أقرأ المقال كاملاً ؟! >> … …,positive,POS
نسيت أقولك إنك لو مؤمن بعدل ربنا لازم تطلع مبارك من السجن أو تحصله لأنك مسئول سياسيا عن قتل مواطنين مصريينبلوك وريبورت سبام,negative,NEG
الرئيس مرسي المسئول الاول عن حقوق المصريين وكرامتهم اما ان يوقف الرئيس الخطف والضرب والتعذيب والمحاكمات العسكرية للمدنيين واما ان يرحل,neutral,NEUTRAL
أخشى من أن يشوه بعض من يتكلمون باسم المشروع الاسلامي أن يشوهوا المشروع د عبد المنعم أبو الفتوح أثناء لقائه,positive,POS
فيديو : د عبد المنعم أبو الفتوح فى حلقة القاهرة اليوم الثلاثاء 16 أغسطس 2011,neutral,NEUTRAL
مرسي: أحيي السويس الباسلة وبور سعيد الصامدة وهاقول لهم هانيمكو من المغرب,negative,NEG
شــايــف طريقـى اخره نــور و مش انــا اللى اعيـش مكســور و لو ماوصلتش برضو عادى هاعيــش حيــاتــى و هافضــل راضــى #كاريوكى #من_الروائع,negative,NEG
عمرو موسي وسامح عاشور ومنى ذو الفقار فى صدارة لجنة الدستور البقاء لله فى ثورة 25 يناير,negative,NEG
:) :) #هاشتاج #صاحب_يتصاحب تابعونا وكمان تقدروا ع صفحتنا ع فيس بوك وتويتر تشاركونا ومن رابط الاستماع فى أول,negative,NEG
_ مبروووووووووووووووووك للريال حببتى بس الصراحة البايرن هوالى كان احسن #ذا_شامبيووونز,negative,NEG
تأسيس نقابة الفلاحين بعد الثورة خطوة على طريق نضال طويل من أجل استعادة حقوق وكرامة الفلاحكل عام وفلاحى مصر أقدرعلى القيام بدورهم فى النهضة,neutral,NEUTRAL
اعرف بلادك - المغرب عين أسردون - توجد في بني ملال وهي مدينة مغربية تقع في الوسط الغربي للمملكة المغربية وسهل,positive,POS
السلطة تمارس إجراما سياسيا ضد الفقراء,negative,NEG
من يريد ان يقدم لوطنة سىء لا ينشغل بالدفاع أو إيذاء الآخرين أبو الفتوح يتحدث الآن #,negative,NEG
_70007 الحمارة امك #فطيم_النعاشة وانت ولدها و اذا فكرت تصير ولد حلال اطلب من #فيفي_عبده_الام_المثالية تتبناك هههههههه …,negative,NEG
الدكتور الأسواني يهتم جداً بقراءة كل ما يصله من القراء سواء كان نقدا إيجابيا او سلبيا الا الشتائم فانا ازيل قذارتها اولا باول ميشيل الادمن,negative,NEG
د علاء الأسواني: ماذا يريد أنصار الأخوان من اسكندر طوس ؟! >> أقرأ المقال كاملاً على هذا الرابط : … …,positive,POS
صح وعارف انه لا بكاء على دم الارهابي اومن يمارس عملا عدائيا تجاه الوطن او اقترف عملا من اعمال العدو ومصريتنا ليس رقم قومي وحسب,neutral,NEUTRAL
اتابع بسعادة واعجاب مئات المغردين الشجعان اسلوب شيق وخفة دم ورؤية ناضجة واستنتاجات مذهلة مواهب مصر كثيرة يدفنها الفساد والواسطة واللصوصية,negative,NEG
من لا يعرف أمه إلا يوما في السنة فهو عاق لها، ومن يصلها ويهديها ويبرها كل يوم فلا معنى لـ #عيد_الأم عنده، فعيد الأم من…,negative,NEG
"""مرحاض"" مصطفى بكرى في جريدة الوطن: ""طنطاوى قال لى: ""العسكرى"" كان مجتمعاً لمتابعة نتيجة الرئاسة ودخلت الحمام فخرجت لأجد مرسى رئيساً""",negative,NEG
ايه اكتر اغنيه عجبتكم من الفنانه #غادة_رجب في برنامج #احلي_مسا مع النجمه #فيفي_عبده و النجم #هشام_عباس ؟,negative,NEG
برنامج امريكا بالعربي - الحلقه 5 كاملة,negative,NEG
الشيخ حافظ سلامة يؤكد فشل مؤامرة أمريكا لإسقاط الجيش المصري #السادة_المحترمون,negative,NEG
اشاعةمن اشاعات الفيس بوك,negative,NEG
العرس ما ريدتوة ولا المكان حبيتوة بس الحليب هطأ بنهودي و ان يسألوكم مين أبوة قولو دة خدها غضب #دينا_الوديدي #مريم_صالح :)),negative,NEG
48670715 _ من سنة 92 بدأت الكتابة ضد إستبداد مبارك وضد التطرف الديني أيضا وماكانتش لسه المعارضة رخيصة وبتلم,negative,NEG
"#كريستيانو_رونالدو بين الأكثر تأثيرا في العالم بقائمة ""تايم""! التقرير:",negative,NEG
إذا جعلك والديك أميراً مدللاً في صغرك فاجعلهما ملوكاً متوجة في كبرك,negative,NEG
البرنامج - الحلقة 12 كامله:,negative,NEG
الرياض #القصيم #واحد_فاضي #الهلال #السعودية #النصر #النصر_الهلال #البدائع #الزلفي #حفرالباطن #مكة #جدة [2635558],negative,NEG
الحمد لله بسمة قامت بالسلامة، وربنا رزقنا بنادية,negative,NEG
أخبار تل أبيض || اتحاد تنسيقيات شباب الكورد في سوريا - تنسيقية الرقة - تحذير و نداء #هام جداُ - داعش,negative,NEG
#زمكان - #مصر |#أخبار_مراسلينا | ابراهيم #حماد يمنع استخدام عربيات ربع النقل فى نقل الركاب فى #اسيوط اسيوط -,positive,POS
الانتخابات البرلمانية القادمة محطة كبرى، فإما تقارب بيننا وبين الدولة المدنية بمعانيها غير العسكرية وغير الدينية أو تباعد بيننا وبينها,positive,POS
# بالصور أنصار مرسي يحرقون كنيسة ومدرعة للجيش بالسويس,positive,POS
دستور لا يمر بموافقة ثلثين الشعب على الأقل وفقط بالأغلبية المطلقة يبشر بإنقسام الوطن والإطاحة بالإستقرار ولن يعمر,positive,POS
البيض والطماطم نفذت فى دلجا الاهالى اشتروها انتظارا لوصول صباحى واتباعه,negative,NEG
الجيش والداخلية والبلطجية ايد واحدة لارتكاب جرائم وحشية جديدة ضد شعب مصر فى تظاهراته السلمية 30 اغسطس الشعب يستعيد ثورته,negative,NEG
كل من يظن انه ربما يكون مرصود الحيطة و الحذر و عدم المبيت في المنزل اليوم #شارك #انشر #حذر,negative,NEG
بالفيديو عبد الرحيم علي يكشف تخابر البرادعي مع المخابرات الأمريكية #باسم_طلع_حرامي …,neutral,NEUTRAL
مع اعلام خالتى فرنسا يؤكدون ان فيديو سيسي المسرب مفبرك ثم يؤكدون (هم بشحمهم ولحمهم) ملاحقة من سرب الفيديو,negative,NEG
لبـستُ ثوب الرَّجا والناس قد رقدوا - وَقمتُ أشكو إلى مولاي ما أجدُ / وقلتُ يـا أمَـلي في كلِّ نائـبةٍ - ومَن عليهِ لكـشفِ الـضُّرِّ أعتمدُ,negative,NEG
اليوم السابع | كلاب بوليسية لتأمين #امتحانات #عين_شمس و #الجامعة: منع دخول المفصولين,negative,NEG
#غرد_بذكر_الله #اذكر_الله #حصن_المسلم,negative,NEG
#يانبى سلام عليك #ماهر زين,negative,NEG
__ 1 _ يعني انت مش متابع بس بتشتمني احتياطي؟,negative,NEG
# #لغز_الحياة #مصطفي_محمود #البرنس,negative,NEG
#محمد_رمضان و #السبكي: تهاوشوا مع بعض احسن عشان لا نشوفك في افلام زباله,negative,NEG
"هذه هي الأيام التي تجعلك تبدأ في التفكير بجدية فيما قاله نيتشه ""عندما تحارب الوحوش إحذر ألا تتحول إلى وحش""اللهم لا تفقدنا إنسانيتنا أبدا",negative,NEG
مشكلة اليسار مش اللي قاله العريان مشكلته إن رغم كونه الفصيل الأكثر فاعلية ونضالية في الثورة المصرية لم يستطع طرح شكل,negative,NEG
لن نسمح أن يزج بنا فى حرب أخرى وتدخلنا بـ #سوريا و #أوكرانيا من أجل الحل السلمي#أميركا #العرب,negative,NEG
أحمد مطر #رابعة #رابعة_العدوية #مجزرة_رابعة #مجزرة_السيسي #مصر,negative,NEG
